date,amount,account_code,account_name,vendor,description,journal_ref
2024-05-22,1573.58,4010,Sales Revenue,Umbrella Co,Reimbursement,JE-00173
2024-08-14,909.98,4010,Sales Revenue,Initech LLC,Maintenance work,JE-00340
2024-08-07,3258.37,4020,Service Revenue,Massive Dynamic,Monthly invoice,JE-00018
2024-01-16,4524.67,7010,Bank Fees,Tyrell Corp,Contract milestone,JE-00157
2024-04-17,5647.04,6070,Travel & Entertainment,Massive Dynamic,Subscription renewal,JE-00432
2024-11-01,4178.78,5010,Cost of Goods Sold,Umbrella Co,Monthly invoice,JE-00344
2024-03-15,2193.34,7010,Bank Fees,Umbrella Co,Equipment rental,JE-00358
2024-05-08,1238.7,6040,Rent Expense,Cyberdyne Systems,Maintenance work,JE-00428
2024-12-11,3441.09,6070,Travel & Entertainment,Acme Supplies,Consulting fee,JE-00377
2024-05-03,1925.8,6020,Software Subscriptions,Globex Corp,Consulting fee,JE-00421
2024-12-31,4443.94,6060,Marketing Expense,Umbrella Co,Maintenance work,JE-00209
2024-09-20,1507.56,4010,Sales Revenue,Tyrell Corp,Contract milestone,JE-00065
2024-09-12,3243.84,6060,Marketing Expense,Cyberdyne Systems,Monthly invoice,JE-00011
2024-04-15,3403.09,4020,Service Revenue,Umbrella Co,Maintenance work,JE-00387
2024-02-08,1437.3,6020,Software Subscriptions,Soylent Foods,Monthly invoice,JE-00112
2024-06-10,3829.72,6070,Travel & Entertainment,Hooli Inc,Equipment rental,JE-00413
2024-10-22,708.22,6040,Rent Expense,Globex Corp,Vendor payment,JE-00392
2024-09-05,1491.15,6050,Utilities Expense,Stark Industries,Reimbursement,JE-00349
2024-09-25,5183.0,6030,Insurance Expense,Wayne Enterprises,Contract milestone,JE-00094
2024-07-17,1100.9,4010,Sales Revenue,Wayne Enterprises,Monthly invoice,JE-00422
2024-08-20,6775.69,6060,Marketing Expense,Hooli Inc,Supplies purchase,JE-00294
2024-04-02,6104.82,6060,Marketing Expense,Acme Supplies,Contract milestone,JE-00262
2024-04-29,6616.93,6060,Marketing Expense,Hooli Inc,Service charge,JE-00101
2024-06-05,915.63,4010,Sales Revenue,Cyberdyne Systems,Contract milestone,JE-00168
2024-10-15,2914.81,4020,Service Revenue,Hooli Inc,Reimbursement,JE-00066
2024-05-21,1407.37,6080,Repairs & Maintenance,Massive Dynamic,Consulting fee,JE-00315
2024-10-18,6052.87,6030,Insurance Expense,Hooli Inc,Maintenance work,JE-00242
2024-01-31,934.06,6010,Professional Fees,Umbrella Co,Subscription renewal,JE-00007
2024-03-29,3785.16,5010,Cost of Goods Sold,Massive Dynamic,Equipment rental,JE-00150
2024-07-26,712.06,6010,Professional Fees,Cyberdyne Systems,Reimbursement,JE-00426
2024-08-15,6618.83,6030,Insurance Expense,Massive Dynamic,Contract milestone,JE-00353
2024-01-10,3573.4,5010,Cost of Goods Sold,Vandelay Imports,Subscription renewal,JE-00420
2024-12-16,4852.71,5010,Cost of Goods Sold,Cyberdyne Systems,Contract milestone,JE-00149
2024-09-18,4559.37,6090,Office Supplies,Vandelay Imports,Contract milestone,JE-00354
2024-09-13,3409.08,6090,Office Supplies,Globex Corp,Contract milestone,JE-00379
2024-02-02,6569.2,6030,Insurance Expense,Globex Corp,Contract milestone,JE-00253
2024-08-30,4658.47,4020,Service Revenue,Stark Industries,Service charge,JE-00322
2024-08-01,7926.9,6030,Insurance Expense,Hooli Inc,Subscription renewal,JE-00186
2024-05-13,1477.24,6020,Software Subscriptions,Stark Industries,Supplies purchase,JE-00142
2024-03-01,4961.96,6090,Office Supplies,Soylent Foods,Equipment rental,JE-00133
2024-09-11,2656.5,5010,Cost of Goods Sold,Acme Supplies,Equipment rental,JE-00119
2024-07-31,937.16,6020,Software Subscriptions,Hooli Inc,Vendor payment,JE-00245
2024-03-07,879.3,4010,Sales Revenue,Soylent Foods,Vendor payment,JE-00288
2024-05-20,4685.27,4020,Service Revenue,Tyrell Corp,Maintenance work,JE-00120
2024-10-17,3890.71,6030,Insurance Expense,Acme Supplies,Consulting fee,JE-00429
2024-11-28,6381.45,6030,Insurance Expense,Wayne Enterprises,Monthly invoice,JE-00039
2024-01-05,1322.01,4010,Sales Revenue,Wayne Enterprises,Reimbursement,JE-00385
2024-08-13,14930.26,4020,Service Revenue,Vandelay Imports,Service charge,JE-00445
2024-03-26,4285.9,6060,Marketing Expense,Massive Dynamic,Contract milestone,JE-00307
2024-01-23,1445.24,6050,Utilities Expense,Soylent Foods,Subscription renewal,JE-00085
2024-08-20,5058.75,5010,Cost of Goods Sold,Globex Corp,Maintenance work,JE-00225
2024-04-17,5254.47,6070,Travel & Entertainment,Soylent Foods,Subscription renewal,JE-00020
2024-11-13,4567.96,6070,Travel & Entertainment,Acme Supplies,Equipment rental,JE-00073
2024-09-05,3579.75,6070,Travel & Entertainment,Stark Industries,Consulting fee,JE-00076
2024-01-24,6996.96,6060,Marketing Expense,Stark Industries,Maintenance work,JE-00362
2024-11-20,4061.25,7010,Bank Fees,Massive Dynamic,Reimbursement,JE-00265
2024-06-19,3265.16,6070,Travel & Entertainment,Stark Industries,Reimbursement,JE-00041
2024-11-13,3573.65,6030,Insurance Expense,Stark Industries,Monthly invoice,JE-00383
2024-05-03,973.57,6010,Professional Fees,Soylent Foods,Contract milestone,JE-00111
2024-12-20,5462.87,6030,Insurance Expense,Cyberdyne Systems,Subscription renewal,JE-00304
2024-03-28,5566.65,6030,Insurance Expense,Acme Supplies,Supplies purchase,JE-00406
2024-12-24,816.82,6010,Professional Fees,Globex Corp,Maintenance work,JE-00049
2024-10-21,7145.5,6030,Insurance Expense,Massive Dynamic,Monthly invoice,JE-00019
2024-05-22,1755.95,4010,Sales Revenue,Vandelay Imports,Supplies purchase,JE-00044
2024-10-01,3909.07,5010,Cost of Goods Sold,Soylent Foods,Supplies purchase,JE-00274
2024-07-09,2416.33,6070,Travel & Entertainment,Hooli Inc,Vendor payment,JE-00091
2024-05-09,2550.6,6080,Repairs & Maintenance,Acme Supplies,Subscription renewal,JE-00374
2024-10-02,7598.78,6030,Insurance Expense,Soylent Foods,Equipment rental,JE-00276
2024-09-02,2498.41,4020,Service Revenue,Initech LLC,Equipment rental,JE-00335
2024-08-14,3831.45,6070,Travel & Entertainment,Initech LLC,Service charge,JE-00161
2024-04-18,2646.63,6080,Repairs & Maintenance,Wayne Enterprises,Vendor payment,JE-00115
2024-11-14,4479.11,6070,Travel & Entertainment,Massive Dynamic,Supplies purchase,JE-00329
2024-05-28,3548.18,6030,Insurance Expense,Hooli Inc,Contract milestone,JE-00069
2024-10-28,4160.04,6090,Office Supplies,Wayne Enterprises,Reimbursement,JE-00216
2024-11-18,1011.43,6010,Professional Fees,Tyrell Corp,Monthly invoice,JE-00132
2024-09-02,808.91,6010,Professional Fees,Tyrell Corp,Reimbursement,JE-00002
2024-09-03,2054.64,4010,Sales Revenue,Hooli Inc,Contract milestone,JE-00188
2024-05-22,5423.05,6030,Insurance Expense,Hooli Inc,Supplies purchase,JE-00228
2024-03-04,809.8,6040,Rent Expense,Umbrella Co,Equipment rental,JE-00179
2024-01-22,3677.26,4020,Service Revenue,Massive Dynamic,Consulting fee,JE-00328
2024-01-30,4170.38,4020,Service Revenue,Soylent Foods,Supplies purchase,JE-00182
2024-10-07,3714.07,5010,Cost of Goods Sold,Tyrell Corp,Vendor payment,JE-00134
2024-02-13,1537.87,4010,Sales Revenue,Massive Dynamic,Service charge,JE-00224
2024-08-06,7087.76,6060,Marketing Expense,Stark Industries,Maintenance work,JE-00249
2024-01-12,3112.62,7010,Bank Fees,Stark Industries,Consulting fee,JE-00284
2024-11-08,3929.75,5010,Cost of Goods Sold,Tyrell Corp,Service charge,JE-00169
2024-02-29,735.93,6010,Professional Fees,Massive Dynamic,Vendor payment,JE-00336
2024-10-03,1036.73,6020,Software Subscriptions,Tyrell Corp,Subscription renewal,JE-00264
2024-10-22,5818.13,6030,Insurance Expense,Umbrella Co,Maintenance work,JE-00143
2024-07-10,1279.81,6050,Utilities Expense,Massive Dynamic,Service charge,JE-00246
2024-09-26,923.12,6020,Software Subscriptions,Massive Dynamic,Service charge,JE-00301
2024-02-22,3174.05,5010,Cost of Goods Sold,Hooli Inc,Vendor payment,JE-00028
2024-09-27,3433.33,7010,Bank Fees,Cyberdyne Systems,Consulting fee,JE-00139
2024-02-22,1640.62,6050,Utilities Expense,Tyrell Corp,Consulting fee,JE-00364
2024-01-08,1608.2,6080,Repairs & Maintenance,Acme Supplies,Supplies purchase,JE-00090
2024-10-18,3279.12,6090,Office Supplies,Acme Supplies,Contract milestone,JE-00418
2024-02-09,1465.71,4010,Sales Revenue,Acme Supplies,Contract milestone,JE-00024
2024-11-20,2398.51,6050,Utilities Expense,Massive Dynamic,Service charge,JE-00097
2024-05-16,6254.36,6060,Marketing Expense,Vandelay Imports,Supplies purchase,JE-00080
2024-01-10,1331.88,6040,Rent Expense,Tyrell Corp,Equipment rental,JE-00431
2024-10-04,2922.99,6070,Travel & Entertainment,Initech LLC,Service charge,JE-00193
2024-09-30,6828.84,7010,Bank Fees,Initech LLC,Service charge,JE-00243
2024-09-30,5171.77,6060,Marketing Expense,Vandelay Imports,Maintenance work,JE-00371
2024-01-10,1706.01,6020,Software Subscriptions,Vandelay Imports,Supplies purchase,JE-00172
2024-01-10,1107.27,6040,Rent Expense,Tyrell Corp,Service charge,JE-00327
2024-01-30,892.87,6010,Professional Fees,Cyberdyne Systems,Vendor payment,JE-00068
2024-05-01,1831.17,6020,Software Subscriptions,Hooli Inc,Reimbursement,JE-00146
2024-01-11,1787.32,4020,Service Revenue,Initech LLC,Contract milestone,JE-00409
2024-10-07,1300.0,6060,Marketing Expense,Stark Industries,Supplies purchase,JE-00447
2024-07-02,2803.52,6070,Travel & Entertainment,Massive Dynamic,Contract milestone,JE-00082
2024-11-07,2344.01,6080,Repairs & Maintenance,Vandelay Imports,Service charge,JE-00232
2024-02-01,4011.99,4020,Service Revenue,Massive Dynamic,Contract milestone,JE-00038
2024-05-24,2647.79,6080,Repairs & Maintenance,Soylent Foods,Supplies purchase,JE-00331
2024-11-07,6055.81,6070,Travel & Entertainment,Massive Dynamic,Subscription renewal,JE-00386
2024-02-12,1582.65,6020,Software Subscriptions,Wayne Enterprises,Monthly invoice,JE-00141
2024-08-21,777.53,6010,Professional Fees,Hooli Inc,Equipment rental,JE-00035
2024-12-06,2584.68,5010,Cost of Goods Sold,Vandelay Imports,Consulting fee,JE-00389
2024-03-21,7810.42,6060,Marketing Expense,Globex Corp,Reimbursement,JE-00126
2024-05-23,1451.97,6050,Utilities Expense,Stark Industries,Consulting fee,JE-00237
2024-05-09,3035.92,6070,Travel & Entertainment,Hooli Inc,Reimbursement,JE-00302
2024-06-05,1039.21,6040,Rent Expense,Globex Corp,Contract milestone,JE-00417
2024-12-09,1064.69,4010,Sales Revenue,Cyberdyne Systems,Service charge,JE-00254
2024-03-15,4116.26,5010,Cost of Goods Sold,Massive Dynamic,Subscription renewal,JE-00177
2024-09-18,2645.0,6050,Utilities Expense,Vandelay Imports,Monthly invoice,JE-00093
2024-11-22,4538.95,4020,Service Revenue,Tyrell Corp,Equipment rental,JE-00110
2024-09-06,2234.32,6050,Utilities Expense,Soylent Foods,Consulting fee,JE-00281
2024-12-02,3866.15,7010,Bank Fees,Umbrella Co,Equipment rental,JE-00339
2024-03-21,883.99,6010,Professional Fees,Wayne Enterprises,Vendor payment,JE-00072
2024-03-06,6919.15,6060,Marketing Expense,Massive Dynamic,Maintenance work,JE-00162
2024-08-26,6537.1,6030,Insurance Expense,Wayne Enterprises,Monthly invoice,JE-00333
2024-01-09,2599.81,6080,Repairs & Maintenance,Hooli Inc,Monthly invoice,JE-00270
2024-12-09,400.0,6080,Repairs & Maintenance,Umbrella Co,Reimbursement,JE-00440
2024-08-21,1598.51,6040,Rent Expense,Vandelay Imports,Contract milestone,JE-00338
2024-06-21,5944.3,6060,Marketing Expense,Globex Corp,Contract milestone,JE-00092
2024-09-20,2300.69,4020,Service Revenue,Umbrella Co,Equipment rental,JE-00081
2024-12-24,1778.52,6050,Utilities Expense,Acme Supplies,Maintenance work,JE-00192
2024-05-07,7005.35,6060,Marketing Expense,Wayne Enterprises,Subscription renewal,JE-00410
